wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,defects
6.0,1.0,0.0,9.0,14.0,3.0,7.0,2.0,6.0,0.728571429,132.0,0.0,2.0,0.0,0.5,1.0,1.0,18.66666667,1.0,0.6667,0
7.0,4.0,0.0,2.0,14.0,21.0,0.0,2.0,7.0,2.0,42.0,0.0,0.0,0.94,0.342857143,0.0,0.0,5.0,1.0,0.8571,0
15.0,1.0,0.0,5.0,51.0,105.0,3.0,2.0,14.0,2.0,527.0,0.0,0.0,0.0,0.4,0.0,0.0,34.13333333,5.0,3.8,0
2.0,2.0,0.0,9.0,18.0,0.0,2.0,9.0,1.0,0.0,239.0,1.0,0.0,0.75,0.571428571,2.0,2.0,118.0,1.0,0.5,0
3.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,4.666666667,1.0,0.6667,0
53.0,1.0,2.0,21.0,126.0,740.0,2.0,19.0,22.0,0.908216783,1257.0,1.0,11.0,0.0,0.106971154,0.0,0.0,22.30188679,3.0,1.0189,1
12.0,1.0,0.0,0.0,12.0,66.0,0.0,0.0,12.0,2.0,12.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
10.0,2.0,0.0,10.0,40.0,15.0,2.0,8.0,7.0,0.577777778,745.0,0.9,2.0,0.333333333,0.275,0.0,0.0,72.5,4.0,1.1,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
11.0,4.0,0.0,3.0,14.0,55.0,0.0,3.0,11.0,2.0,61.0,0.0,0.0,0.891304348,0.545454545,1.0,6.0,4.545454545,1.0,0.9091,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
4.0,1.0,0.0,0.0,4.0,6.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
3.0,4.0,0.0,2.0,6.0,3.0,0.0,2.0,3.0,2.0,17.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,4.666666667,1.0,0.6667,0
81.0,1.0,0.0,37.0,257.0,1504.0,3.0,36.0,9.0,0.788671875,10701.0,0.96875,10.0,0.0,0.135526316,0.0,0.0,130.7160494,25.0,1.5432,1
30.0,2.0,0.0,11.0,64.0,0.0,1.0,10.0,22.0,0.522988506,2603.0,0.833333333,3.0,0.2,0.201149425,1.0,2.0,85.36666667,4.0,1.3,0
11.0,1.0,0.0,0.0,11.0,55.0,0.0,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.348484848,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
6.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
36.0,4.0,0.0,6.0,58.0,630.0,1.0,6.0,35.0,1.0,471.0,1.0,2.0,0.728682171,0.214285714,0.0,0.0,12.02777778,7.0,2.0,0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
17.0,4.0,0.0,2.0,23.0,136.0,0.0,2.0,17.0,2.0,96.0,0.0,0.0,0.854545455,0.397058824,0.0,0.0,4.647058824,1.0,0.9412,0
2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
65.0,4.0,3.0,51.0,167.0,1798.0,47.0,24.0,49.0,0.931490385,1475.0,0.923076923,2.0,0.568345324,0.1375,2.0,19.0,21.49230769,23.0,2.0,1
6.0,3.0,1.0,3.0,21.0,3.0,2.0,2.0,4.0,0.96,240.0,0.4,0.0,0.9375,0.611111111,3.0,3.0,38.16666667,3.0,1.3333,1
4.0,3.0,0.0,5.0,14.0,0.0,1.0,5.0,1.0,0.666666667,60.0,0.5,0.0,0.952380952,0.5,2.0,7.0,13.5,2.0,1.0,1
17.0,4.0,0.0,2.0,27.0,136.0,0.0,2.0,17.0,2.0,123.0,0.0,0.0,0.854545455,0.317647059,0.0,0.0,6.235294118,3.0,1.1765,0
7.0,4.0,0.0,2.0,12.0,21.0,0.0,2.0,7.0,2.0,39.0,0.0,0.0,0.94,0.428571429,0.0,0.0,4.571428571,1.0,0.8571,0
9.0,2.0,0.0,6.0,19.0,0.0,2.0,4.0,1.0,0.625,120.0,1.0,0.0,0.5,0.388888889,1.0,2.0,12.0,2.0,1.0,0
31.0,2.0,0.0,15.0,60.0,0.0,1.0,14.0,24.0,0.81372549,2714.0,0.647058824,3.0,0.194444444,0.188888889,1.0,4.0,86.0,5.0,1.2581,0
5.0,4.0,0.0,3.0,8.0,10.0,0.0,3.0,5.0,2.0,28.0,0.0,0.0,0.953488372,0.6,1.0,4.0,4.6,1.0,0.8,0
3.0,1.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,2.0,25.0,0.0,0.0,0.0,0.333333333,0.0,0.0,7.333333333,1.0,0.6667,0
30.0,1.0,0.0,10.0,38.0,0.0,8.0,2.0,29.0,0.816696915,1224.0,1.0,2.0,0.0,0.333333333,0.0,0.0,39.16666667,6.0,2.8667,1
5.0,1.0,1.0,4.0,21.0,0.0,3.0,2.0,4.0,0.25,264.0,1.0,1.0,0.0,0.44,0.0,0.0,50.6,22.0,6.0,0
4.0,4.0,0.0,6.0,20.0,0.0,1.0,6.0,1.0,0.666666667,103.0,0.5,0.0,0.962025316,0.5,3.0,11.0,24.25,4.0,1.5,1
4.0,2.0,0.0,2.0,8.0,4.0,0.0,2.0,2.0,0.666666667,31.0,1.0,1.0,0.666666667,0.5,0.0,0.0,6.5,1.0,0.5,0
4.0,2.0,0.0,1.0,12.0,6.0,0.0,1.0,4.0,2.0,39.0,0.0,0.0,0.8125,0.583333333,0.0,0.0,8.75,1.0,0.75,1
6.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
3.0,4.0,0.0,2.0,7.0,3.0,0.0,2.0,3.0,2.0,19.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,5.333333333,1.0,0.6667,0
7.0,1.0,0.0,1.0,9.0,13.0,1.0,0.0,4.0,0.875,194.0,1.0,0.0,0.0,0.25,0.0,0.0,26.14285714,4.0,1.5714,0
11.0,2.0,0.0,7.0,49.0,25.0,1.0,7.0,5.0,2.0,760.0,0.0,0.0,0.545454545,0.324675325,1.0,9.0,68.09090909,13.0,3.1818,1
8.0,2.0,0.0,2.0,32.0,10.0,1.0,2.0,7.0,1.040816327,223.0,0.214285714,0.0,0.588235294,0.46875,1.0,1.0,25.125,6.0,1.5,0
11.0,1.0,1.0,0.0,21.0,55.0,0.0,0.0,10.0,2.0,99.0,0.0,0.0,0.0,0.246753247,0.0,0.0,8.0,1.0,0.9091,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.0,1.0,0.0,0.0,16.0,120.0,0.0,0.0,16.0,2.0,16.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0
2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
12.0,1.0,0.0,3.0,22.0,0.0,3.0,1.0,6.0,0.53030303,332.0,0.0,0.0,0.0,0.35,0.0,0.0,26.16666667,8.0,2.75,0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,1.0,0.0,2.0,14.0,0.0,1.0,1.0,4.0,1.24380805,1114.0,0.009287926,0.0,0.0,0.5,0.0,0.0,157.2,9.0,2.2,1
55.0,1.0,0.0,3.0,99.0,473.0,1.0,3.0,26.0,0.798941799,2660.0,0.0,7.0,0.0,0.246464646,0.0,0.0,47.10909091,20.0,3.8182,0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111111,0.555555556,1.0,5.0,4.555555556,1.0,0.8889,0
1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0
18.0,1.0,0.0,0.0,19.0,153.0,0.0,0.0,18.0,2.0,40.0,0.0,0.0,0.0,0.285714286,0.0,0.0,1.222222222,1.0,0.9444,0
4.0,4.0,0.0,5.0,19.0,0.0,1.0,5.0,1.0,0.666666667,117.0,0.5,0.0,0.955223881,0.5,4.0,9.0,27.75,7.0,2.25,1
11.0,1.0,0.0,0.0,11.0,55.0,0.0,0.0,11.0,2.0,11.0,0.0,0.0,0.0,0.515151515,0.0,0.0,0.0,1.0,1.0,0
12.0,1.0,0.0,9.0,19.0,24.0,8.0,2.0,11.0,0.924242424,827.0,0.0,0.0,0.0,0.291666667,1.0,1.0,66.41666667,26.0,4.9167,0
8.0,2.0,2.0,9.0,14.0,18.0,9.0,2.0,5.0,0.904761905,69.0,0.666666667,2.0,0.88,0.416666667,1.0,3.0,7.25,2.0,1.25,0
3.0,2.0,0.0,5.0,4.0,1.0,4.0,1.0,3.0,0.5,16.0,1.0,0.0,0.8,0.666666667,0.0,0.0,4.0,1.0,0.6667,0
27.0,4.0,0.0,2.0,35.0,351.0,0.0,2.0,27.0,2.0,171.0,0.0,0.0,0.783333333,0.37962963,0.0,0.0,5.333333333,3.0,1.1111,0
13.0,1.0,0.0,0.0,30.0,4.0,0.0,0.0,11.0,0.733333333,238.0,0.8,2.0,0.0,0.375,0.0,0.0,16.92307692,4.0,1.4615,0
4.0,3.0,0.0,39.0,23.0,4.0,37.0,3.0,2.0,0.982905983,580.0,0.051282051,0.0,0.977777778,0.555555556,1.0,1.0,134.25,1.0,0.5,0
6.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,6.0,1.2,9.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,1.0,1.0,0
22.0,1.0,0.0,6.0,39.0,89.0,1.0,5.0,12.0,0.703296703,1528.0,0.692307692,4.0,0.0,0.232142857,0.0,0.0,67.86363636,24.0,4.6818,0
8.0,1.0,1.0,3.0,20.0,22.0,1.0,3.0,6.0,0.928571429,108.0,0.5,0.0,0.0,0.285714286,0.0,0.0,12.25,1.0,0.75,0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4.0,1.0,0.0,36.0,4.0,6.0,36.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
7.0,2.0,0.0,8.0,21.0,17.0,1.0,7.0,6.0,0.791666667,134.0,0.75,3.0,0.444444444,0.333333333,0.0,0.0,17.57142857,1.0,0.7143,1
1.0,1.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
2.0,2.0,0.0,8.0,5.0,1.0,1.0,8.0,1.0,2.0,145.0,0.0,0.0,0.75,0.571428571,0.0,0.0,71.5,1.0,0.5,0
9.0,1.0,3.0,14.0,14.0,28.0,14.0,2.0,8.0,0.982142857,116.0,0.571428571,2.0,0.0,0.288888889,0.0,0.0,11.11111111,3.0,1.1111,1
6.0,1.0,0.0,0.0,6.0,15.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,0.611111111,0.0,0.0,0.0,1.0,1.0,0
26.0,1.0,0.0,0.0,26.0,325.0,0.0,0.0,26.0,2.0,26.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0
6.0,1.0,0.0,2.0,6.0,15.0,1.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
9.0,4.0,0.0,3.0,12.0,36.0,0.0,3.0,9.0,2.0,50.0,0.0,0.0,0.911111111,0.555555556,1.0,5.0,4.555555556,1.0,0.8889,0
5.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,1.0,0
4.0,1.0,0.0,2.0,4.0,6.0,1.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0
11.0,2.0,0.0,9.0,37.0,45.0,3.0,6.0,6.0,0.666666667,895.0,1.0,3.0,0.307692308,0.214876033,0.0,0.0,79.0,1.0,0.8182,0
7.0,1.0,0.0,7.0,13.0,5.0,1.0,6.0,7.0,0.366666667,1019.0,1.0,3.0,0.0,0.387755102,0.0,0.0,143.8571429,1.0,0.7143,0
5.0,4.0,0.0,2.0,8.0,10.0,0.0,2.0,5.0,2.0,28.0,0.0,0.0,0.959183673,0.6,0.0,0.0,4.6,1.0,0.8,0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818182,0.571428571,1.0,6.0,4.571428571,1.0,0.8571,0
24.0,1.0,0.0,0.0,24.0,276.0,0.0,0.0,24.0,1.043478261,28.0,0.0,0.0,0.0,0.270833333,0.0,0.0,0.0,1.0,1.0,0
4.0,3.0,0.0,5.0,17.0,0.0,1.0,5.0,1.0,0.666666667,85.0,0.5,0.0,0.946428571,0.5,2.0,7.0,19.75,1.0,0.75,1
5.0,1.0,0.0,6.0,7.0,10.0,6.0,0.0,5.0,2.0,107.0,0.0,0.0,0.0,0.35,0.0,0.0,20.4,3.0,1.8,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0
3.0,4.0,0.0,2.0,7.0,3.0,1.0,2.0,3.0,2.0,19.0,0.0,0.0,0.979166667,0.666666667,0.0,0.0,5.333333333,1.0,0.6667,0
3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0
7.0,1.0,0.0,0.0,7.0,21.0,0.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0,1.0,1.0,0
5.0,1.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0
12.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,0.303030303,178.0,0.0,0.0,0.0,0.4375,0.0,0.0,13.58333333,2.0,1.25,0
26.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,24.0,0.08,723.0,0.0,0.0,0.0,0.528846154,0.0,0.0,26.73076923,5.0,2.6538,1
4.0,3.0,0.0,6.0,13.0,0.0,1.0,6.0,1.0,0.666666667,84.0,0.5,0.0,0.94,0.5,2.0,7.0,19.5,2.0,1.0,1
1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0
7.0,4.0,0.0,3.0,10.0,21.0,0.0,3.0,7.0,2.0,39.0,0.0,0.0,0.931818182,0.571428571,1.0,6.0,4.571428571,1.0,0.8571,0
5.0,3.0,0.0,4.0,22.0,0.0,1.0,4.0,1.0,0.75,118.0,0.5,0.0,0.921568627,0.466666667,2.0,8.0,22.2,7.0,2.0,1
